,Precio,Precio,Precio,Precio
AAJDDAAA,,1044.0375868320543,,
AAJDDADA,,1278.55710506679,,
AAJDDAIA,,615.6206706794777,,
AAJDDAJA,,1357.24175309163,,
AAJDDDAA,,784.5230215672574,,
AAJDDDDA,,1074.9564756093782,,
AAJDDDIA,,1351.0618082861463,,
AAJDDDJA,,927.463392108242,,
AAJDDIAA,,1045.11694992616,,
AAJDDIDA,,1282.0714159572187,,
AAJDDIIA,,658.9478858814616,,
AAJDDIJA,,1878.2368135452648,,
AAJDDJAA,,438.13215863592,,
AAJDDJDA,,650.1687356206944,,
AAJDDJJA,,1837.7398105110897,,
AAJDIAAA,,551.06024176517,,
AAJDIADA,,639.0966838692933,,
AAJDIAIA,,1104.8833881870994,,
AAJDIAJA,,998.664008556987,,
AAJDIDAA,,1092.2206306197638,,
AAJDIDDA,,434.59287868001104,,
AAJDIDIA,,765.2285557725552,,
AAJDIIAA,,1167.3780693732836,,
AAJDIIDA,,1026.2179152238089,,
AAJDIIIA,,763.3811075056025,,
AAJDIJDA,,1039.2298908668902,,
AAJDJDAA,,177.885784115947,,
AAJDJDDA,,2085.6971467165,,
AAJDJDIA,,875.084756335408,,
AAJDJDJA,,1463.38924534204,,
AAJDJJAA,,2152.316417228175,,
AAJIAAAA,,1376.65851714178,,
AAJIAADA,,1122.0806874278164,,
AAJIAAIA,,1122.1350811834395,,
AAJIADDA,,1722.3868123072548,,
AAJIADIA,,1296.9126084399677,,
AAJIADJA,,1377.2213397538198,,
AAJIAIAA,,784.5979448575309,,
AAJIAIDA,,1173.2216131503696,,
AAJIAIIA,,525.7459162521396,,
AAJIAIJA,,1193.04918567474,,
AAJIAJAA,,855.2514095052466,,
AAJIAJDA,,707.393407135594,,
AAJIAJIA,,682.032218169412,,
AAJIDAAA,,969.749031260325,,
AAJIDADA,,811.4176634317726,,
AAJIDAIA,,631.1088256097337,,
AAJIDAJA,,1392.2149043575766,,
AAJIDDAA,,982.6640586755697,,
AAJIDDDA,,1142.3115328542517,,
AAJIDDIA,,893.9373648495094,,
AAJIDDJA,,1372.0199120181212,,
AAJIDIAA,,1008.3915583489488,,
AAJIDIDA,,900.8369557929515,,
AAJIDIIA,,904.3904398259176,,
AAJIDIJA,,871.2088897615137,,
AAJIDJIA,,989.9598641721059,,
AAJIDJJA,,760.789220728907,,
AAJIIAAA,,1039.7986009293531,,
AAJIIADA,,1129.804338463908,,
AAJIIAIA,,1071.6193238918388,,
AAJIIAJA,,1179.4623074041774,,
AAJIIDDA,,1013.964960176375,,
AAJIIDIA,,1344.2877873961625,,
AAJIIDJA,,948.5519301393235,,
AAJIIIAA,,804.8455742275727,,
AAJIIIIA,,1430.4253257740966,,
AAJIIIJA,,835.47247560037,,
AAJIIJAA,,1615.7536172120165,,
AAJIIJDA,,1725.9716485650667,,
AAJIIJIA,,1415.8373241228417,,
AAJIIJJA,,1217.55477035017,,
AAJIJAAA,,2050.0437418493602,,
AAJIJADA,,1230.4428405725332,,
AAJIJAIA,,552.405791755764,,
AAJIJAJA,,2470.65192102504,,
AAJIJDAA,,435.783609763059,,
AAJIJDDA,,1783.88458610531,,
AAJIJDIA,,1596.6961700397,,
AAJIJDJA,,118.22697053674999,,
AAJIJIAA,,1159.0551951892162,,
AAJIJIDA,,1326.8521725354901,,
AAJIJIIA,,243.2126654371817,,
AAJIJIJA,,1543.674585942665,,
AAJIJJIA,,1186.8518816398705,,
AAJJAAAA,,232.90196517264198,,
AAJJAADA,,469.7185604619494,,
AAJJAAIA,,877.0431651825602,,
AAJJAAJA,,1272.71645022115,,
AAJJADAA,,1670.47474996453,,
AAJJADIA,,766.3356344797079,,
AAJJAIAA,,791.2114889508827,,
AAJJAIDA,,1199.47790658975,,
AAJJAIIA,,534.672338199028,,
AAJJAJAA,,443.1143677681955,,
AAJJAJDA,,837.3413525442603,,
AAJJAJIA,,1784.57271090017,,
AAJJDADA,,1311.72670636066,,
AAJJDAIA,,1112.539736647007,,
AAJJDDAA,,353.87024633572923,,
AAJJDDDA,,864.6975708161115,,
AAJJDDIA,,-233.3917376857775,,
AAJJDDJA,,928.272709242905,,
AAJJDIIA,,851.7624739175271,,
AAJJIAAA,,1821.04762560159,,
AAJJIADA,,1288.241784890005,,
AAJJIAIA,,701.6615487170475,,
AAJJIDAA,,1096.736237730776,,
AAJJIDDA,,1207.3036042869553,,
AAJJIDJA,,884.267230660092,,
AAJJIIAA,,759.551172990762,,
AAJJIIDA,,1179.2293223031572,,
AAJJIIIA,,1451.92134863448,,
AAJJIIJA,,922.364363582023,,
AAJJIJDA,,694.8014506393782,,
AAJJIJIA,,1114.618608008137,,
AAJJJAAA,,386.412396935653,,
AAJJJAIA,,-127.59536358799099,,
AAJJJDDA,,502.779916312977,,
AAJJJDIA,,237.6554490654668,,
AAJJJDJA,,1147.9244796331698,,
AAJJJIJA,,1055.2049364466,,
AAJJJJAA,,917.2126645291864,,
AAJJJJDA,,1487.2931075274673,,
ADAAAAAA,,1016.9878398772635,,
ADAAAAAI,,136.95224491482048,,
ADAAAAAJ,,1293.91260087619,,
ADAAAADA,,1087.91985366231,,
ADAAAADJ,,2184.9613964173,,
ADAAAAIA,,1148.9766520567212,,
ADAAAAJA,,503.5105523869344,,
ADAAAAJI,,245.53496394435902,,
ADAAADAA,,880.8075423753368,,
ADAAADAD,,1.8125572011260802,,
ADAAADAI,,870.3423369833171,,
ADAAADDA,,1013.4790850103661,,
ADAAADIA,,939.2467662302055,,
ADAAADID,,1133.81285478065,,
ADAAADII,,894.7735452050589,,
ADAAADJA,,970.3774738018345,,
ADAAADJD,,1443.690271455353,,
ADAAADJI,,655.1478930524005,,
ADAAAIAA,,654.429353192239,,
ADAAAIAD,,2033.9949441685596,,
ADAAAIAI,,1195.193897293629,,
ADAAAIDA,,1121.904655445566,,
ADAAAIDD,,812.4220137593591,,
ADAAAIDI,,881.5877100337619,,
ADAAAIDJ,,1164.02856053063,,
ADAAAIIA,,1137.9222463897272,,
ADAAAIID,,1335.3735897489976,,
ADAAAIII,,1046.15114980335,,
ADAAAIIJ,,1449.8468850571899,,
ADAAAIJA,,1111.1720380496295,,
ADAAAIJI,,389.72069664469706,,
ADAAAIJJ,,641.975287712025,,
ADAAAJAA,,600.1097041541758,,
ADAAAJAD,,1152.688432564823,,
ADAAAJAI,,894.99342186017,,
ADAAAJDA,,1110.4834066455257,,
ADAAAJDD,,604.138900480222,,
ADAAAJDI,,1634.46746493752,,
ADAAAJIA,,810.9771575821463,,
ADAAAJII,,1362.4123363294818,,
ADAAAJIJ,,1327.5530905741,,
ADAAAJJA,,1114.0774245375567,,
ADAAAJJD,,82.1278143972014,,
ADAAAJJI,,472.86020682646847,,
ADAADAAA,,937.3202671648407,,
ADAADAAI,,1666.4920061002656,,
ADAADAAJ,,819.651149517881,,
ADAADADA,,954.8057663961539,,
ADAADADD,,982.8158651249413,,
ADAADADI,,1700.38193651742,,
ADAADADJ,,-140.29426070163998,,
ADAADAIA,,884.4448013012698,,
ADAADAID,,1048.0280211370823,,
ADAADAII,,204.1687922570565,,
ADAADAIJ,,595.5989662325595,,
ADAADAJA,,889.9170389825922,,
ADAADAJI,,1282.98356347191,,
ADAADAJJ,,-356.96409526529,,
ADAADDAA,,957.534872870615,,
ADAADDAD,,1097.8100085367703,,
ADAADDAJ,,892.65091410613,,
ADAADDDA,,815.854198376647,,
ADAADDDD,,1021.0273384406297,,
ADAADDDI,,152.737547220921,,
ADAADDDJ,,395.39146857693703,,
ADAADDIA,,1072.2840135971007,,
ADAADDID,,1234.1252030427365,,
ADAADDII,,804.8624762482873,,
ADAADDIJ,,1429.8846446575399,,
ADAADDJA,,1299.2749884734783,,
ADAADIAA,,1132.8847672012873,,
ADAADIAD,,980.8822929901875,,
ADAADIAI,,228.49246680865468,,
ADAADIAJ,,707.1690109284061,,
ADAADIDA,,1073.7789639612572,,
ADAADIDD,,-123.789520560357,,
ADAADIDI,,1231.9548340118579,,
ADAADIDJ,,687.673013011776,,
ADAADIIA,,999.1701021107842,,
ADAADIID,,627.2011647374712,,
ADAADIII,,920.3890132958633,,
ADAADIJA,,1178.829029336436,,
ADAADIJI,,473.166336716261,,
ADAADJAA,,773.6201876425285,,
ADAADJAD,,342.186556047414,,
ADAADJDA,,1065.6540865785014,,
ADAADJIA,,997.3533913908432,,
ADAADJID,,1118.782328949035,,
ADAADJII,,395.74313609055605,,
ADAADJJA,,949.1542512590786,,
ADAADJJD,,555.4881947303201,,
ADAADJJI,,2569.5998434562,,
ADAAIAAA,,873.9201446769349,,
ADAAIAAD,,917.1599205714681,,
ADAAIAAI,,646.619291977702,,
ADAAIAAJ,,1535.1925269777898,,
ADAAIADA,,985.6409894251879,,
ADAAIADJ,,1081.5264404908198,,
ADAAIAIA,,866.8493756986994,,
ADAAIAID,,1333.4434170587301,,
ADAAIAJA,,833.5192354472111,,
ADAAIAJD,,1293.37903608484,,
ADAAIAJI,,1066.7261409479,,
ADAAIDAA,,1119.7756914084853,,
ADAAIDAD,,882.815585807131,,
ADAAIDAJ,,1254.60966515113,,
ADAAIDDA,,1088.6507428477405,,
ADAAIDDD,,994.639840976107,,
ADAAIDDI,,1301.04974849476,,
ADAAIDIA,,946.8940363418584,,
ADAAIDID,,1690.56773537891,,
ADAAIDII,,1052.247274050635,,
ADAAIDJA,,1031.2555071897912,,
ADAAIDJD,,979.797779921267,,
ADAAIDJI,,1098.0290618069798,,
ADAAIIAA,,965.0846170896727,,
ADAAIIAD,,552.828371546312,,
ADAAIIAI,,273.716967315751,,
ADAAIIAJ,,256.472753093439,,
ADAAIIDA,,661.0047925781244,,
ADAAIIDD,,1029.6620131971902,,
ADAAIIIA,748.278432474288,930.0228701451127,,
ADAAIIID,,1229.5247424545,,
ADAAIIII,,2042.91843864643,,
ADAAIIJA,,1034.3583564385626,,
ADAAIIJI,,1027.7030449291801,,
ADAAIJAA,,1495.2309963466405,,
ADAAIJDA,,1369.4352578380342,,
ADAAIJDD,,40.8147088691476,,
ADAAIJDI,,1153.8637231092998,,
ADAAIJIA,,922.4711139387396,,
ADAAIJID,,1157.2824122517,,
ADAAIJJA,,1143.5766462301176,,
ADAAIJJD,,54.83722667312344,,
ADAAIJJI,,919.289146457198,,
ADAAJAAA,,738.1710564646226,,
ADAAJAAD,,686.0148551379893,,
ADAAJAAI,,1340.78379647866,,
ADAAJADA,,1000.7116135515846,,
ADAAJADD,,1900.9011045300501,,
ADAAJAIA,,1050.6431982049414,,
ADAAJAII,,1468.7165427041555,,
ADAAJAIJ,,938.275536061704,,
ADAAJAJA,,1066.3570572547085,,
ADAAJDAA,,971.7854985743671,,
ADAAJDAI,,-109.89169740123185,,
ADAAJDDA,,1416.9350225807864,,
ADAAJDDD,,1489.555964245205,,
ADAAJDIA,,977.5518595266145,,
ADAAJDID,,1092.7542876140394,,
ADAAJDII,,523.0325816780489,,
ADAAJDIJ,,811.130967502304,,
ADAAJDJA,,833.3224377070636,,
ADAAJIAA,,918.6915182316831,,
ADAAJIAD,,1027.6332939136255,,
ADAAJIAI,,1473.8661321718398,,
ADAAJIAJ,,2035.60729098966,,
ADAAJIDA,,655.3826542821855,,
ADAAJIDD,,1426.6608034682201,,
ADAAJIDI,,740.2970745614716,,
ADAAJIDJ,,1133.558170318644,,
ADAAJIIA,,839.6338979677718,,
ADAAJIID,,813.675110446043,,
ADAAJIII,,291.5083581929573,,
ADAAJIJA,,1050.2439501051388,,
ADAAJJAA,,713.9299706729676,,
ADAAJJAD,,447.5635854696677,,
ADAAJJDA,,1341.0429315060237,,
ADAAJJDD,,726.526891181331,,
ADAAJJDI,,1122.462892637898,,
ADAAJJIA,,1789.4176147901599,,
ADADAAAA,,935.5859814249376,,
ADADAAAD,,940.5780311081215,,
ADADAAAI,,1090.4717554858198,,
ADADAAAJ,,230.272129796031,,
ADADAADA,,802.9169518396249,,
ADADAADD,,1001.1919934777958,,
ADADAADI,,974.6430849934828,,
ADADAADJ,,544.1599860279028,,
ADADAAIA,,1269.1138129086248,,
ADADAAID,,1059.9229491475546,,
ADADAAII,,1010.7953879825352,,
ADADAAIJ,,515.5115749698305,,
ADADAAJA,,1207.1251729764913,,
ADADAAJD,,2986.50615034292,,
ADADAAJI,,1171.1181435887204,,
ADADADAA,,1067.8441490661012,,
ADADADAI,,992.6258328707934,,
ADADADAJ,,705.368102980348,,
ADADADDA,,1091.7253414120835,,
ADADADDD,,485.858376058233,,
ADADADDI,,724.8164756284945,,
ADADADIA,,914.26126138754,,
ADADADID,,693.623961265018,,
ADADADII,,943.6028558673748,,
ADADADIJ,,1535.70137971954,,
ADADADJA,,1025.1091439623633,,
ADADADJI,,2035.520562128445,,
ADADADJJ,,1830.0142696170801,,
ADADAIAA,,839.0775692670935,,
ADADAIAD,,670.197543536984,,
ADADAIAI,,683.2285845473186,,
ADADAIAJ,,700.592047928091,,
ADADAIDA,,932.328187886316,,
ADADAIDD,,886.678416349243,,
ADADAIDI,,1139.7286622710747,,
ADADAIDJ,,1291.40549568082,,
ADADAIIA,,877.5340759690557,,
ADADAIID,,975.7504058795623,,
ADADAIII,,912.2719700603061,,
ADADAIIJ,,1020.8400236692719,,
ADADAIJA,,1075.7272955174692,,
ADADAIJD,,644.124596835359,,
ADADAIJI,,3.7303819678648997,,
ADADAIJJ,,435.927179507772,,
ADADAJAA,,850.3000282493097,,
ADADAJAD,,1482.19993837707,,
ADADAJAI,,1377.7769971267098,,
ADADAJDA,,1177.2786997989645,,
ADADAJDI,,1278.419124011477,,
ADADAJIA,,812.697453850577,,
ADADAJID,,-858.370433503434,,
ADADAJII,,599.8563083442708,,
ADADAJIJ,,2001.12200946047,,
ADADAJJA,,819.4884835990094,,
ADADAJJD,,1533.33197283194,,
ADADAJJI,,1127.431647761925,,
ADADAJJJ,,1375.8466127340398,,
ADADDAAA,,955.7379131376878,,
ADADDAAD,,894.540952315219,,
ADADDAAI,,1165.0115136672732,,
ADADDAAJ,,1042.2476624781,,
ADADDADA,,1163.6975793486572,,
ADADDADD,,856.299687567287,,
ADADDADI,,1015.9978720522085,,
ADADDADJ,,753.327520647445,,
ADADDAIA,,929.8682832025567,,
ADADDAID,,898.7135409568393,,
ADADDAII,,915.6244400145928,,
ADADDAIJ,,1301.2443086467124,,
ADADDAJA,,1290.1565289892305,,
ADADDAJD,,1591.7610503517399,,
ADADDDAA,,1011.3851767391833,,
ADADDDAD,,1007.0171067131329,,
ADADDDAI,,1299.2139727076026,,
ADADDDAJ,,1498.777222578247,,
ADADDDDA,,977.7173735457948,,
ADADDDDD,,1305.3749580718588,,
ADADDDDI,,1155.7323472469607,,
ADADDDDJ,,738.448163832213,,
ADADDDIA,,985.2851460651067,,
ADADDDID,,1110.728630397995,,
ADADDDII,,842.2226644394705,,
ADADDDIJ,,1100.3009678713001,,
ADADDDJA,,928.424692187469,,
ADADDDJD,,1199.703744662804,,
ADADDDJI,,1733.8473401884348,,
ADADDIAA,,1035.165854383784,,
ADADDIAD,,1056.6854096290283,,
ADADDIAI,,947.7502558966671,,
ADADDIAJ,,656.7432467100521,,
ADADDIDA,,985.0442232581988,,
ADADDIDD,,1258.1101493278877,,
ADADDIDI,,931.8378624507313,,
ADADDIDJ,,968.502009310778,,
ADADDIIA,,1005.0925642677939,,
ADADDIID,,700.3296092367473,,
ADADDIII,,900.281599349518,,
ADADDIIJ,,1032.5594028663668,,
ADADDIJA,,1231.1660102551648,,
ADADDIJD,,690.4544140051014,,
ADADDIJI,,26.988762636266898,,
ADADDIJJ,,1786.5092263790698,,
ADADDJAA,,1219.1227443879322,,
ADADDJAD,,1274.7537649036399,,
ADADDJAI,,802.6388842829175,,
ADADDJDA,,966.7113125427844,,
ADADDJDD,,753.8201429511515,,
ADADDJDI,,828.09979384805,,
ADADDJIA,,955.8347526612191,,
ADADDJID,,1692.46520032419,,
ADADDJII,,807.756641379246,,
ADADDJJA,,1058.4325039737234,,
ADADIAAA,,1139.4655494607553,,
ADADIAAD,,597.1829370768202,,
ADADIAAI,,1323.22499155592,,
ADADIAAJ,,379.079710657788,,
ADADIADA,,1063.4197234488606,,
ADADIADD,,1174.4293949531611,,
ADADIADI,,1605.445297254697,,
ADADIADJ,,508.75569271814004,,
ADADIAIA,,955.0149212647004,,
ADADIAID,,1348.4271997394278,,
ADADIAII,,1198.3572716893523,,
ADADIAIJ,,1747.8364801111,,
ADADIAJA,,1281.085984836728,,
ADADIAJD,,615.3538306948817,,
ADADIDAA,,1116.2155767491204,,
ADADIDAD,-659.412296283654,515.1998809531684,,
ADADIDAI,,563.492527784,,
ADADIDAJ,,283.76403061303796,,
ADADIDDA,,992.4738094989948,,
ADADIDDD,,1035.4167048370616,,
ADADIDDI,,1356.3663782819501,,
ADADIDDJ,,1721.66260586419,,
ADADIDIA,,951.5136717292147,,
ADADIDID,,1101.9095074988495,,
ADADIDII,,767.6253764525846,,
ADADIDJA,,1082.7581116329784,,
ADADIDJI,,-236.96175224511902,,
ADADIDJJ,,1276.38219366,,
ADADIIAA,,774.4649425353174,,
ADADIIDA,,915.4171528364235,,
ADADIIDD,,1400.4436911569921,,
ADADIIDI,,1033.631475040111,,
ADADIIDJ,,266.636794297625,,
ADADIIIA,,1127.9142540121638,,
ADADIIID,,1313.1458140900002,,
ADADIIII,,887.2777142021539,,
ADADIIIJ,,1007.5594628894501,,
ADADIIJA,,667.9596050425732,,
ADADIIJD,,1025.6725425196805,,
ADADIIJI,,1260.65952557694,,
ADADIJAA,,1035.6702053877862,,
ADADIJAD,,1447.11816980754,,
ADADIJDA,,1149.2219867189965,,
ADADIJDD,,878.4619203586709,,
ADADIJIA,,888.3874546107503,,
ADADIJID,,825.3205297109096,,
ADADIJII,,180.36041003741198,,
ADADIJJA,,1192.3239044995516,,
ADADJAAA,,1307.510474415345,,
ADADJAAD,,75.51022361240837,,
ADADJAAI,,962.7067949487009,,
ADADJADA,,1116.7600617252237,,
ADADJADI,,888.1186693230791,,
ADADJADJ,,1264.53585328586,,
ADADJAIA,,1363.996317618711,,
ADADJAID,,647.98331337092,,
ADADJAII,,1273.42470564504,,
ADADJAIJ,,1834.4070567108702,,
ADADJAJA,,656.5015094594552,,
ADADJAJI,,1009.0758389933301,,
ADADJAJJ,,27.162850789278803,,
ADADJDAA,,857.1871064918874,,
ADADJDAD,,897.437184394689,,
ADADJDAI,,959.439032632549,,
ADADJDDA,,811.0121638592068,,
ADADJDDD,,1633.7065541257,,
ADADJDDI,,1209.79257931334,,
ADADJDDJ,,800.084531640097,,
ADADJDIA,,1315.0956341324033,,
ADADJDID,,1099.2441924671245,,
ADADJDII,,1229.5394473538774,,
ADADJDIJ,,864.577056716897,,
ADADJDJA,,166.8606112595985,,
ADADJIAA,,908.9370209420898,,
ADADJIAD,,916.2405222879568,,
ADADJIAI,,781.4204906050021,,
ADADJIDA,,1041.6199327892984,,
ADADJIDD,,1123.62820114085,,
ADADJIDI,,1537.49034146294,,
ADADJIIA,,1096.637227569493,,
ADADJIIJ,,1262.3496641923,,
ADADJIJA,,826.6411184604076,,
ADADJIJI,,1217.4462033393,,
ADADJJAA,,1032.18044237592,,
ADADJJAD,,1134.186654609406,,
ADADJJAI,,1063.8104119278635,,
ADADJJDA,,1191.6271927489533,,
ADADJJDD,,1436.03395284292,,
ADADJJDI,,299.18154143214,,
ADAIAAAA,,1081.2568701621492,,
ADAIAAAD,,1163.53474027418,,
ADAIAAAI,,1107.2731791005485,,
ADAIAAAJ,,1708.0682575158298,,
ADAIAADA,,984.8236499015388,,
ADAIAADD,,915.2876473186463,,
ADAIAADI,,594.481217556158,,
ADAIAADJ,,1368.6828933945653,,
ADAIAAIA,,920.6701886285394,,
ADAIAAID,,922.3952576414223,,
ADAIAAII,,1183.0926957953275,,
ADAIAAIJ,,1087.5238718087476,,
ADAIAAJA,,1339.1067297628115,,
ADAIAAJD,,942.0358320948742,,
ADAIAAJI,,872.3935269309126,,
ADAIAAJJ,,1559.2418489975303,,
ADAIADAA,,1131.7855649921078,,
ADAIADAD,,954.8921770710413,,
ADAIADAI,,836.3612675683238,,
ADAIADDA,,948.966892243499,,
ADAIADDD,,766.289548303131,,
ADAIADDI,,984.9425341432062,,
ADAIADDJ,,1303.69697936511,,
ADAIADIA,,938.4835921202323,,
ADAIADID,,860.6540264278427,,
ADAIADII,,1065.2320522718546,,
ADAIADIJ,,1125.7875157505628,,
ADAIADJA,,643.7093433829601,,
ADAIADJD,,863.5626456115743,,
ADAIADJI,,1195.4642478412802,,
ADAIADJJ,,1269.3393950311815,,
ADAIAIAA,,994.7047295296488,,
ADAIAIAD,,518.2728604659002,,
ADAIAIAI,,996.0256108034348,,
ADAIAIAJ,,859.9493067335646,,
ADAIAIDA,,1141.34502618486,,
ADAIAIDD,,1097.9821368323785,,
ADAIAIDI,,810.956455347902,,
ADAIAIDJ,,893.114824698804,,
ADAIAIIA,,1068.1799558887255,,
ADAIAIID,,903.6006989829493,,
ADAIAIII,,868.3553075511885,,
ADAIAIIJ,,1067.34567206173,,
ADAIAIJA,,1015.5193427877359,,
ADAIAIJD,,819.799954265299,,
ADAIAIJI,,1495.7182387474704,,
ADAIAJAA,,780.8928735137962,,
ADAIAJAD,,903.7565577630503,,
ADAIAJAI,,1088.45329394534,,
ADAIAJAJ,,383.66528640359803,,
ADAIAJDA,,1170.9894713999247,,
ADAIAJDD,,585.7669244124471,,
ADAIAJDI,,1421.4360953597998,,
ADAIAJIA,,1098.9733346392015,,
ADAIAJID,,1010.8391095361266,,
ADAIAJII,,1324.1801209822,,
ADAIAJJA,,662.6706622681746,,
ADAIAJJD,,886.4499098915759,,
ADAIAJJI,,795.7327033435471,,
ADAIDAAA,,847.7342991166751,,
ADAIDAAD,,1108.254945815745,,
ADAIDAAI,,1284.985736485008,,
ADAIDAAJ,,911.0015786254784,,
ADAIDADA,,1159.8380639505901,,
ADAIDADD,,1114.5723581561915,,
ADAIDADI,,955.4948771920543,,
ADAIDADJ,,1384.4155741688198,,
ADAIDAIA,,1166.9936394832046,,
ADAIDAID,,971.1371369044479,,
ADAIDAII,,544.5536790534336,,
ADAIDAIJ,,663.6757805867177,,
ADAIDAJA,,1002.1186301027427,,
ADAIDAJD,,1214.98624266184,,
ADAIDAJI,,1893.55165683099,,
ADAIDDAA,,1062.1284498213454,,
ADAIDDAD,,1035.753229639104,,
ADAIDDAI,,991.4930333917156,,
ADAIDDAJ,,913.588579066109,,
ADAIDDDA,,1207.032592239871,,
ADAIDDDD,,945.3841043136215,,
ADAIDDDI,,929.6170371705211,,
ADAIDDDJ,,1222.24669554366,,
ADAIDDIA,,1042.7309933735185,,
ADAIDDID,,1186.4348797774294,,
ADAIDDII,,1087.5935689970288,,
ADAIDDIJ,,1173.762046763291,,
ADAIDDJA,,356.555334122164,,
ADAIDDJD,,983.7687348733865,,
ADAIDDJI,,556.861923182124,,
ADAIDDJJ,,312.362582789897,,
ADAIDIAA,,1154.1868160648355,,
ADAIDIAD,,1195.4662499522592,,
ADAIDIAI,,1214.3315239597598,,
ADAIDIAJ,,1086.7214652916355,,
ADAIDIDA,,1109.5104288552216,,
ADAIDIDD,,1332.99873600208,,
ADAIDIDI,,1379.244716126016,,
ADAIDIIA,,954.7794705918631,,
ADAIDIID,,199.70283689249132,,
ADAIDIII,,230.444795601987,,
ADAIDIIJ,,1705.80352075695,,
ADAIDIJA,,984.87096201062,,
ADAIDIJD,,1556.7728536586499,,
ADAIDIJI,,663.1863016796202,,
ADAIDIJJ,,600.7142400888031,,
ADAIDJAA,,906.7557898879363,,
ADAIDJAD,,796.435216650477,,
ADAIDJAI,,1254.4766577124467,,
ADAIDJDA,,693.3630425886386,,
ADAIDJDD,,873.4788444903934,,
ADAIDJDI,,473.48356478578853,,
ADAIDJIA,,805.4075143367081,,
ADAIDJID,,663.9997581345542,,
ADAIDJJA,,690.866078230324,,
ADAIDJJI,,1300.0936597227096,,
ADAIIAAA,,1134.7759979897464,,
ADAIIAAD,,825.9837873616914,,
ADAIIAAI,,854.3769009138447,,
ADAIIAAJ,,237.207937793438,,
ADAIIADA,,926.3916265122808,,
ADAIIADI,,410.25507282956,,
ADAIIAIA,,968.5047683430854,,
ADAIIAID,,672.4516091644892,,
ADAIIAII,,753.7672771536135,,
ADAIIAIJ,,1096.8646706797927,,
ADAIIAJA,,1090.8607619722623,,
ADAIIAJI,,376.82064274860494,,
ADAIIDAA,,973.5138416442684,,
ADAIIDAD,,837.8480152239503,,
ADAIIDAI,,1038.6317236804573,,
ADAIIDAJ,,1104.78936788761,,
ADAIIDDA,,824.7742626213469,,
ADAIIDDD,,1129.2076191526116,,
ADAIIDDI,,1252.4722036265252,,
ADAIIDDJ,,1556.643483261617,,
ADAIIDIA,,947.7241740640569,,
ADAIIDID,,712.2527154131104,,
ADAIIDII,,1643.5855761988455,,
ADAIIDIJ,,1373.99135585892,,
ADAIIDJA,,1011.3802284401581,,
ADAIIDJD,,1610.80439947412,,
ADAIIDJI,,487.36280773820505,,
ADAIIIAA,,886.9742358976847,,
ADAIIIAD,,885.717412094109,,
ADAIIIAI,,1645.9564150889635,,
ADAIIIAJ,,981.012875182776,,
ADAIIIDA,,1097.2954374262856,,
ADAIIIDD,,1132.4176302509445,,
ADAIIIDI,,657.5029364128775,,
ADAIIIDJ,,1169.02465252919,,
ADAIIIIA,,1203.2614730989346,,
ADAIIIID,,-430.427085821844,,
ADAIIIII,,1100.3273818412918,,
ADAIIIIJ,,706.6283057487535,,
ADAIIIJA,,1045.0976564899838,,
ADAIIIJD,,1028.7271763390079,,
ADAIIJAA,,927.419248308987,,
ADAIIJAD,,1020.8928340145534,,
ADAIIJAI,,1253.8284356162649,,
ADAIIJAJ,,715.831136986595,,
ADAIIJDA,,1331.3782128243058,,
ADAIIJDD,,1135.715943310827,,
ADAIIJIA,,725.6323568086457,,
ADAIIJID,,1207.2637482038817,,
ADAIIJII,,1518.050053076657,,
ADAIIJIJ,,132.32998535431298,,
ADAIJAAA,,1067.6176225288332,,
ADAIJAAD,,954.3391970042422,,
ADAIJAAI,,835.1868890514239,,
ADAIJAAJ,,1214.10464495511,,
ADAIJADA,,872.548552421347,,
ADAIJADD,,1454.138748508568,,
ADAIJADI,,592.2447999951008,,
ADAIJADJ,,1361.83592035828,,
ADAIJAIA,,1313.659201593003,,
ADAIJAID,,636.1140293376801,,
ADAIJAII,,1121.1843175090467,,
ADAIJAJA,,961.6925655787408,,
ADAIJAJD,,1103.8078376524984,,
ADAIJAJI,,879.744365253663,,
ADAIJAJJ,,2175.10897598499,,
ADAIJDAA,,811.2445701871039,,
ADAIJDAD,,1307.653542364089,,
ADAIJDAI,,1567.1142462061125,,
ADAIJDDA,,1256.1219689649956,,
ADAIJDDD,,1239.7552600653437,,
ADAIJDDI,,1235.7919617314185,,
ADAIJDDJ,,726.80466207935,,
ADAIJDIA,,1117.6540203395068,,
ADAIJDID,,522.0327391933813,,
ADAIJDII,,1167.7512018483624,,
ADAIJDIJ,,1096.0880777652808,,
ADAIJDJA,,734.3280553038323,,
ADAIJDJD,,767.4059314961293,,
ADAIJDJI,,1183.29469482996,,
ADAIJIAA,,1155.4272103688922,,
ADAIJIAD,,1064.9610771973998,,
ADAIJIAI,,979.3124253066717,,
ADAIJIAJ,,1050.084787168594,,
ADAIJIDA,,1176.9882750167571,,
ADAIJIDD,,784.8717462327353,,
ADAIJIDI,,1696.22621437184,,
ADAIJIIA,,1010.8780302371367,,
ADAIJIID,,1116.2714729467887,,
ADAIJIII,,842.1615704412601,,
ADAIJIIJ,,1181.608761636644,,
ADAIJIJA,,710.1017356783956,,
ADAIJIJI,,496.25952024214797,,
ADAIJJAA,,796.8148669597292,,
ADAIJJAD,,612.4654052532521,,
ADAIJJAI,,1482.46682823949,,
ADAIJJAJ,,692.033760648446,,
