"Fecha_Pago";"ID";"Pago";"Gastos";"Intereses";"Fecha_Inicio";"Deuda"
"2020-09-24 11:05:27";27076124;109,1;1,42;5,62;"2020-08-01";35,31
"2020-09-17 05:05:32";27084959;46,87;1,31;6,07;"2020-08-01";107,54
"2020-09-17 05:05:32";27084959;49,07;0,41;3,87;"2020-08-01";107,54
"2020-09-24 11:05:27";27052435;55,77;1,23;33,47;"2020-09-01";90,41
"2020-10-01 12:03:51";27074069;123,09;0;0;"2017-05-26";123,09
"2020-09-27 05:05:30";27074069;4,44;0;0;"2017-05-26";123,09
"2020-10-01 12:03:51";27077346;21;0,3;0;"2020-09-05";21,3
"2020-09-18 10:32:14";27076757;42,4;0,88;0;"2020-08-01";92,24
"2020-09-18 10:32:14";27076757;48,3;0,33;0,33;"2020-08-01";92,24
"2020-09-18 10:32:14";27077161;31,67;1,03;3,45;"2020-08-01";71,58
"2020-09-18 10:32:14";27077161;33,84;0,35;1,28;"2020-08-01";71,58
"2020-09-10 05:05:33";27074481;200;22,06;0;"2020-09-01";221,92
"2020-09-24 11:05:27";27074485;5;0,12;10,37;"2020-09-01";15,49
"2020-09-27 05:05:30";27074894;1388,9;0;0;"2020-07-01";347,03
"2020-09-14 17:47:18";27076347;151,8;4,87;1,22;"2020-09-01";157,79
"2020-09-17 05:05:32";27084529;77,13;0,55;0;"2020-08-01";162,3
"2020-09-17 05:05:32";27084529;78,63;5,99;0;"2020-08-01";162,3
"2020-09-10 05:05:33";27074888;0;2,22;0;"2020-01-15";268,52
"2020-09-10 05:05:33";27074888;24,64;2,08;0;"2020-01-15";268,52
"2020-09-17 05:05:32";27074080;105,12;1,32;44,88;"2020-09-01";151,22
"2020-10-01 12:03:51";27075923;0;0;128,94;"2020-09-01";128,94
"2020-10-01 12:03:51";27076950;53,7;1,38;0;"2020-08-01";109,05
"2020-10-01 12:03:51";27076950;53,7;0,34;0;"2020-08-01";109,05
"2020-10-01 10:10:32";27074690;43,6;0,68;0;"2020-08-01";89,41
"2020-10-01 10:10:32";27074690;43,6;1,53;0;"2020-08-01";89,41
"2020-09-23 05:05:32";27075100;16,99;0,22;0,64;"2020-08-01";193,61
"2020-09-23 05:05:32";27075100;165,69;8,36;1,94;"2020-08-01";193,61
"2020-10-02 13:25:30";27137985;1752,3;0;0;"2020-08-08";286,89
"2020-09-14 17:47:18";27074890;35;0;0;"2020-09-01";35
"2020-10-01 12:03:51";27077165;106,5;8,75;1,79;"2020-09-01";117,04
"2020-09-27 05:05:30";27077165;0;1,22;0;"2020-09-01";116,89
"2020-09-12 05:05:32";27038076;98,72;0;0;"2018-07-01";98,72
"2020-09-24 11:05:27";27074276;150;3,44;0;"2020-09-01";153,34
"2020-09-24 11:05:27";27074896;70,63;2,66;9,37;"2020-09-01";82,61
"2020-10-01 12:03:51";27076543;116,87;1,17;70,14;"2020-08-01";385,94
"2020-10-01 12:03:51";27076543;120,64;4,96;72,4;"2020-08-01";385,94
"2020-09-17 13:11:21";27074875;108,49;0;0;"2017-12-22";624,22
"2020-09-17 05:05:32";27077117;6,94;0;0;"2020-08-02";6,94
"2020-09-24 11:05:27";27075678;45,8;7,21;0;"2020-02-01";1309,6
"2020-09-24 11:05:27";27075678;45,8;6,32;0;"2020-02-01";1309,6
"2020-09-24 11:05:27";27075678;45,8;5,29;0;"2020-02-01";1309,6
"2020-09-24 11:05:27";27075678;1053,4;100,77;0;"2020-02-01";1309,6
"2020-09-24 11:05:27";27075465;48,27;4,81;6,24;"2020-09-01";59,28
"2020-09-12 05:05:32";27031028;56,8;0;0;"2020-07-01";56,8
"2020-09-12 05:05:32";27075877;5;0,07;17,85;"2020-09-01";22,92
"2020-10-02 13:25:30";27076922;150,86;0;12,44;"2020-09-05";10,12
"2020-10-01 12:03:51";27075273;9,09;0,53;0;"2020-07-01";46,53
"2020-10-01 12:03:51";27075273;15,07;0,65;2,91;"2020-07-01";46,53
"2020-10-01 12:03:51";27075273;15,76;0,3;2,22;"2020-07-01";46,53
"2020-10-02 13:25:30";27084086;58,16;1,5;13,88;"2020-08-01";104,59
"2020-10-02 13:25:30";27084086;73,98;7,03;14,31;"2020-08-01";104,59
"2020-09-20 05:05:34";27084961;71,84;1,89;0;"2020-08-01";166,68
"2020-09-20 05:05:34";27084961;85,44;0,86;6,74;"2020-08-01";166,68
"2020-09-24 11:05:27";27122200;50,86;1,69;0;"2020-08-01";105,23
"2020-09-24 11:05:27";27122200;52,03;0,72;0;"2020-08-01";105,23
"2020-10-01 12:03:51";27038566;43,09;0;0;"2016-06-06";43,09
"2020-09-09 12:05:15";27038369;0,46;0;0;"2020-08-25";12,22
"2020-09-09 12:05:15";27038369;2,62;0;0;"2020-08-25";12,22
"2020-09-09 12:05:15";27038369;3,7;0;0;"2020-08-25";12,22
"2020-09-09 12:05:15";27038369;5,44;0;0;"2020-08-25";12,22
"2020-09-17 05:05:32";27135631;22;0,61;0;"2020-08-01";44,79
"2020-09-17 05:05:32";27135631;22;0,18;0;"2020-08-01";44,79
"2020-09-24 11:05:27";27134159;138,68;10,07;3,32;"2020-09-01";151,97
"2020-10-02 13:25:30";27133732;113,95;2,58;28,02;"2020-08-01";294,18
"2020-10-02 13:25:30";27133732;115,46;5,43;28,92;"2020-08-01";294,18
"2020-10-02 13:25:30";27158811;5;0;0;"2018-10-05";294,8
"2020-09-10 05:05:33";27134787;300;0;0;"2020-07-08";300
"2020-09-17 05:05:32";27136301;52,74;0,46;4,26;"2020-09-01";57,46
"2020-09-12 05:05:32";27136302;44,42;0,83;0;"2019-05-01";45,22
"2020-09-27 05:05:30";27044820;131,23;42,3;41,81;"2018-01-01";3823,14
"2020-09-27 05:05:30";27044820;198,56;1,86;0;"2018-01-01";3823,14
"2020-10-02 13:25:30";27133748;137,43;2,63;12,57;"2020-08-01";152,63
"2020-09-18 10:32:14";27133748;35;0;0;"2020-08-01";151,5
"2020-09-18 10:32:14";27133748;99,9;4,33;15,1;"2020-08-01";151,5
"2020-09-17 05:05:32";27134146;61,22;0,19;0;"2020-08-01";61,33
"2020-09-17 05:05:32";27133333;3,42;0,42;0;"2020-08-01";92,61
"2020-09-17 05:05:32";27133333;42,03;0;0;"2020-08-01";92,61
"2020-09-17 05:05:32";27133333;45,45;1,35;0;"2020-08-01";92,61
"2020-09-12 05:05:32";27136260;0;0,8;134,63;"2020-09-01";134,63
"2020-10-01 12:03:51";27133747;200;14,37;0;"2020-08-01";214,24
"2020-10-01 12:03:51";27136261;35;0,68;0;"2020-08-01";544,14
"2020-10-01 12:03:51";27136261;475,79;8,46;24,21;"2020-08-01";544,14
"2020-09-12 05:05:32";27134604;148,58;-35;0;"2020-09-01";148,58
"2020-09-23 16:56:04";27133143;637,1;0;0;"2019-07-01";204,37
"2020-09-20 05:05:34";27133144;31,46;0,53;18,54;"2020-08-01";103,04
"2020-09-20 05:05:34";27133144;31,9;1,54;19,14;"2020-08-01";103,04
"2020-09-24 11:05:27";27134605;107,17;6,51;37,37;"2020-09-01";150,96
"2020-10-01 12:03:51";27117227;1,05;0;0;"2019-10-09";35,55
"2020-10-01 12:03:51";27117227;5;0;0;"2019-10-09";35,55
"2020-10-01 12:03:51";27117227;12,7;0;0;"2019-10-09";35,55
"2020-10-01 12:03:51";27117227;16,8;0;0;"2019-10-09";35,55
"2020-09-27 05:05:30";27087298;179,27;2,38;9,9;"2020-08-01";397,03
"2020-09-27 05:05:30";27087298;185,97;12,6;6,91;"2020-08-01";397,03
"2020-10-02 13:25:30";27151426;3,75;0;0;"2020-09-20";9,45
"2020-10-02 13:25:30";27151426;5,7;0;0;"2020-09-20";9,45
"2020-10-02 13:25:30";27102686;0;95,86;0;"2019-08-01";1853,49
"2020-09-12 05:05:32";27101251;13,02;1,32;10,66;"2020-08-01";76,62
"2020-09-24 11:05:27";27103737;40;5,29;0;"2020-09-01";45,26
"2020-09-12 05:05:32";27103311;243,75;0;0;"2019-09-17";357,18
"2020-09-27 05:05:30";27103519;31,77;0,54;0;"2020-08-01";120,99
"2020-09-27 05:05:30";27103519;82,42;6,26;0;"2020-08-01";120,99
"2020-09-17 05:05:32";27141997;11,86;0,24;28,14;"2020-09-10";75,19
"2020-09-17 05:05:32";27141997;35;0;0;"2020-09-10";75,19
"2020-09-24 11:05:27";27100631;158,52;2,31;8,9;"2020-09-01";169,62
"2020-09-17 05:05:32";27103104;200;10,83;0;"2020-09-01";210,7
"2020-09-23 16:56:04";27101045;77,07;1,3;26,9;"2020-09-01";105,14
"2020-09-27 05:05:30";27100628;33,63;0,51;0;"2020-08-01";68,88
"2020-09-27 05:05:30";27100628;33,63;1,16;0;"2020-08-01";68,88
"2020-09-12 05:05:32";27074651;5;0,04;8,41;"2020-09-01";13,45
"2020-09-24 11:05:27";27075263;276,07;-32,1;12,26;"2020-09-01";288,33
"2020-09-24 11:05:27";27051927;69,13;0,65;0;"2020-09-01";69,74
"2020-09-09 12:05:15";27051927;67,71;31,9;0,39;"2020-09-01";169,02
"2020-10-01 12:03:51";27074250;30,82;0,31;14,65;"2020-09-01";45,75
"2020-10-01 12:03:51";27074251;26,24;1,17;3,76;"2020-08-01";61,68
"2020-10-01 12:03:51";27074251;26,73;0,55;3,27;"2020-08-01";61,68
"2020-10-02 13:25:30";27074252;51,38;0,92;0,96;"2020-08-01";125,82
"2020-10-02 13:25:30";27074252;67,74;2,59;2,23;"2020-08-01";125,82
"2020-09-20 05:05:34";27075880;96,8;0;0;"2019-07-01";66,49
"2020-10-02 13:25:30";27076094;181,13;0,6;0;"2020-08-01";181,73
"2020-09-24 11:05:27";27076094;4,98;3,17;23,11;"2020-08-01";181,13
"2020-09-24 11:05:27";27076094;68,65;0,09;0;"2020-08-01";181,13
"2020-09-24 11:05:27";27076094;90;0;0;"2020-08-01";181,13
"2020-09-23 16:56:04";27076094;7,6;0,55;0;"2020-08-01";370,77
"2020-09-18 10:32:14";27076094;21,1;6,55;23,85;"2020-08-01";377,68
"2020-09-12 05:05:32";27075886;0;6,45;0;"2020-07-01";8,65
"2020-09-12 05:05:32";27075886;278,92;24,1;8,93;"2020-07-01";8,65
"2020-09-12 05:05:32";27075886;294,28;5,09;6,17;"2020-07-01";8,65
"2020-10-01 12:03:51";27075888;20;8,19;0;"2020-09-01";28,18
"2020-09-20 05:05:34";27075466;145,8;6,11;1,13;"2020-09-01";152,95
"2020-09-20 05:05:34";27076711;0;0,07;41,8;"2020-07-27";474,11
"2020-09-24 11:05:27";27077307;41,09;0,64;5,11;"2020-09-01";46,81
"2020-10-01 12:03:51";27076505;24;0,14;0;"2020-09-01";24,14
"2020-10-01 12:03:51";27134168;71,86;3,83;28,14;"2020-08-01";205,61
"2020-10-01 12:03:51";27134168;73,21;1,78;26,79;"2020-08-01";205,61
"2020-09-11 05:05:31";27117224;100;0;0;"2020-07-01";57,89
"2020-10-02 13:25:30";27071006;173,83;6,91;9,8;"2020-08-01";377,27
"2020-10-02 13:25:30";27071006;176,46;3,34;7,17;"2020-08-01";377,27
"2020-10-02 13:25:30";27133546;56,85;1;0;"2020-09-01";57,85
"2020-09-18 10:32:14";27133122;121,16;4,33;28,84;"2020-08-01";305,74
"2020-09-18 10:32:14";27133122;123,43;1,41;26,57;"2020-08-01";305,74
"2020-09-24 11:05:27";27061858;1133,47;-3,21;66,15;"2020-09-01";1199,62
"2020-10-01 10:10:32";27032472;38,65;0;0;"2020-07-04";38,65
"2020-10-01 10:10:32";27030373;119,61;0;0;"2020-09-28";172,73
"2020-10-01 12:03:51";27136277;46,63;1,81;0;"2020-08-01";95,87
"2020-10-01 12:03:51";27136277;46,63;0,86;0;"2020-08-01";95,87
"2020-09-12 05:05:32";27133745;53,17;0,3;6,55;"2020-09-01";60,02
"2020-09-23 05:05:32";27134154;175,27;0;0;"2020-01-31";175,27
"2020-09-24 11:05:27";27135443;36,04;0,93;0;"2020-08-01";82,97
"2020-09-24 11:05:27";27135443;45,45;0,66;0;"2020-08-01";82,97
"2020-09-24 11:05:27";27136064;123,18;1,82;8,54;"2020-09-01";133,45
"2020-09-17 05:05:32";27136280;200;10,7;0;"2020-09-01";210,7
"2020-10-01 10:10:32";27135025;51,92;0;0;"2020-07-27";1348,11
"2020-09-23 17:33:18";27135025;60;0;0;"2020-07-27";1400,03
"2020-09-12 05:05:32";27134175;0;1,07;0;"2020-09-01";1,07
"2020-09-18 10:32:14";27136274;80,11;19,89;0;"2019-09-05";944,38
"2020-09-23 05:05:32";27102666;500;0;0;"2019-10-25";153,99
"2020-09-27 05:05:30";27101015;0,62;0;0;"2020-07-01";28,03
"2020-09-27 05:05:30";27101015;6,25;0,26;1,42;"2020-07-01";28,03
"2020-09-27 05:05:30";27101015;6,37;0,12;1,3;"2020-07-01";28,03
"2020-09-27 05:05:30";27101015;11,05;0,66;0;"2020-07-01";28,03
"2020-09-23 17:33:18";27102662;341,67;186,4;0;"2017-08-19";528,07
"2020-09-05 05:05:06";27037929;32,5;-9,45;31,78;"2019-01-01";4327,74
"2020-09-05 05:05:06";27037929;170,75;-0,45;38,94;"2019-01-01";4327,74
"2020-09-05 05:05:06";27037929;172,17;-2,13;37,53;"2019-01-01";4327,74
"2020-09-05 05:05:06";27037929;173,58;-3,99;36,11;"2019-01-01";4327,74
"2020-09-05 05:05:06";27037929;175,02;-5,79;34,68;"2019-01-01";4327,74
"2020-09-05 05:05:06";27037929;176,47;-7,65;33,23;"2019-01-01";4327,74
"2020-09-05 05:05:06";27053369;200;8,28;0;"2020-09-01";208,02
"2020-09-06 05:05:04";27029714;547,04;0;0;"2020-03-12";901,58
"2020-10-01 12:03:51";27103290;49,92;2,07;0;"2020-06-01";64,06
"2020-10-01 12:03:51";27103290;60,67;2,29;2,3;"2020-06-01";64,06
"2020-10-01 12:03:51";27102051;1100,09;-13,54;216,56;"2020-09-01";1316,65
"2020-09-24 11:05:27";27144880;29,24;0,66;20,76;"2020-09-01";50,66
"2020-09-17 05:05:32";27102680;171,13;1,39;0;"2020-09-01";172,52
"2020-10-01 12:03:51";27100599;56,39;0,71;0;"2020-08-01";57,1
"2020-10-01 12:03:51";27158013;62,37;0,12;2,91;"2020-09-25";65,4
"2020-09-20 05:05:34";27102443;9,7;8,4;20,3;"2020-08-01";77,5
"2020-09-20 05:05:34";27102443;10,51;9,14;19,49;"2020-08-01";77,5
"2020-09-10 05:05:33";27101412;126,48;0,75;23,52;"2020-09-01";150,66
"2020-09-10 05:05:33";27101837;27,82;0,15;2,18;"2020-09-01";30,13
"2020-09-20 05:05:34";27100989;35,85;0,2;0;"2020-09-01";36,01
"2020-09-12 05:05:32";27100989;92,59;0,85;21,56;"2020-09-01";35,85
"2020-10-02 13:25:30";27100788;6;0;0;"2019-07-01";833,81
"2020-09-23 16:56:04";27100788;12;0;0;"2019-07-01";839,61
"2020-09-24 11:05:27";27139396;778,45;0;0;"2020-09-04";178,47
"2020-10-02 13:25:30";27158031;2,22;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;2,22;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;2,22;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;5,15;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;7,37;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;9,29;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;12,52;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;12,52;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;14,44;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;16,53;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;22,11;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;31,4;0;0;"2020-09-03";176,76
"2020-10-02 13:25:30";27158031;38,77;0;0;"2020-09-03";176,76
"2020-09-24 11:05:27";27102245;73,87;0,41;19,03;"2020-08-15";190,11
"2020-09-24 11:05:27";27102245;74,9;2,25;19,65;"2020-08-15";190,11
"2020-10-01 12:03:51";27101825;0;1;0;"2020-08-01";134,96
"2020-09-24 11:05:27";27147550;148,38;2,05;0;"2020-09-01";150,33
"2020-10-01 12:03:51";27101414;29;0;0;"2015-06-08";29
"2020-09-10 05:05:33";27101839;121,1;-33,67;8,23;"2020-08-01";259,68
"2020-09-10 05:05:33";27101839;122,1;-34,75;7,23;"2020-08-01";259,68
"2020-09-23 16:56:04";27103272;108;0;0;"2019-04-01";1014,85
"2020-10-01 10:10:32";27103484;96,04;0;0;"2020-09-04";96,04
"2020-10-01 12:03:51";27101425;9,35;2,27;0;"2019-10-01";420,14
"2020-10-01 12:03:51";27101425;24,95;5,55;0;"2019-10-01";420,14
"2020-10-01 12:03:51";27101425;24,95;5,04;0;"2019-10-01";420,14
"2020-10-01 12:03:51";27101425;24,95;4,53;0;"2019-10-01";420,14
"2020-10-01 12:03:51";27101425;274,45;44,1;0;"2019-10-01";420,14
"2020-09-17 05:05:32";27085375;27,17;10,55;21,7;"2020-09-01";59,42
"2020-10-02 13:25:30";27101841;175,24;6,15;0;"2020-08-01";181,28
"2020-09-24 11:05:27";27135199;201,72;-34,54;203,32;"2020-09-01";405,04
"2020-10-02 13:25:30";27136059;27,19;1,01;0;"2020-08-01";75,91
"2020-09-17 13:11:21";27136060;200;0,49;12,23;"2019-05-01";212,72
"2020-10-01 12:03:51";27133541;0;0,02;11,94;"2020-09-01";11,96
"2020-09-27 05:05:30";27072731;511,77;56,99;0;"2019-04-01";568,76
"2020-10-02 13:25:30";27072733;17,33;1,11;12,67;"2020-08-01";61,64
"2020-10-02 13:25:30";27072733;17,65;0,53;12,35;"2020-08-01";61,64
"2020-10-02 13:25:30";27033016;39,55;10,44;0;"2017-08-01";6339,48
"2020-10-01 12:03:51";27134776;30,13;0,19;0;"2020-09-01";30,32
"2020-09-20 05:05:34";27134563;63,75;1,77;0;"2020-08-01";1,77
"2020-09-20 05:05:34";27071264;30,08;0,37;6,94;"2020-08-01";78,88
"2020-09-20 05:05:34";27071264;32,74;1,19;7,56;"2020-08-01";78,88
"2020-09-24 11:05:27";27139705;5;0,16;15,86;"2020-09-01";21,02
"2020-09-17 05:05:32";27141653;79,37;0,24;17,1;"2020-09-10";96,71
"2020-10-02 13:25:30";27135419;6,28;2,06;0;"2020-06-01";1451,59
"2020-10-02 13:25:30";27135419;45,81;0,85;0;"2020-06-01";1451,59
"2020-09-24 11:05:27";27133950;0;1;0;"2020-08-01";351,37
"2020-09-23 05:05:32";27133946;200;8;0;"2020-09-01";207,87
"2020-10-02 13:25:30";27135000;26,08;0;0;"2020-09-19";26,08
"2020-09-24 11:05:27";27135000;395,6;0;0;"2020-09-19";26,08
"2020-09-17 05:05:32";27135000;20;0;0;"2020-07-16";343,96
"2020-10-02 13:25:30";27134162;90,31;3,52;4,99;"2020-08-01";192,39
"2020-10-06 18:05:54";27135634;778,34;0;0;"2020-07-01";2628,87
"2020-10-01 12:03:51";27136264;338,88;2,8;24,34;"2020-09-01";363,22
"2020-10-01 12:03:51";27101833;162,24;14,27;16,78;"2020-09-01";193,17
"2020-10-01 12:03:51";27100996;47,87;1,5;0;"2020-09-01";101,68
"2020-10-03 12:05:30";27133052;42,72;0;0;"2019-12-01";42,72
"2020-09-26 05:05:34";27103280;218,41;0,04;33,4;"2020-09-01";251,81
"2020-09-17 13:11:21";27102649;80;0;0;"2020-06-17";1281,92
"2020-10-01 12:03:51";27101834;578,23;0;0;"2020-07-02";579,24
"2020-09-17 13:11:21";27060611;152,84;-34,04;10,38;"2020-09-01";163,22
"2020-10-01 12:03:51";27102041;58,93;0,35;0;"2020-08-01";119,76
"2020-10-01 12:03:51";27102041;58,93;1,55;0;"2020-08-01";119,76
"2020-09-20 05:05:34";27102856;200;11,23;0;"2020-09-01";211,1
"2020-09-24 11:05:27";27101627;69,98;0,96;0;"2020-09-01";70,9
"2020-10-01 12:03:51";27034764;38,86;0;0;"2020-07-01";38,86
"2020-09-04 05:05:04";27034764;77,72;0;0;"2020-07-01";38,86
"2020-10-01 12:03:51";27101626;121,11;-34,86;67,44;"2020-09-01";188,55
"2020-10-01 10:10:32";27102037;29,92;0;0;"2020-04-01";29,92
"2020-09-27 05:05:30";27134603;76,48;3,5;25,15;"2020-07-01";315,49
"2020-09-27 05:05:30";27134603;77,29;1,53;24,34;"2020-07-01";315,49
"2020-09-27 05:05:30";27134603;78,6;5,77;23,03;"2020-07-01";315,49
"2020-10-01 12:03:51";27136097;33,63;0,15;0;"2020-08-01";900,66
"2020-10-01 12:03:51";27136097;863;3,88;0;"2020-08-01";900,66
"2020-10-01 12:03:51";27133775;76,21;-34,69;6,19;"2020-09-01";82,4
"2020-09-23 16:56:04";27146499;5;0,18;22,6;"2020-09-01";27,78
"2020-09-27 05:05:30";27134180;5,31;0,04;0;"2020-09-01";5,35
"2020-10-01 12:03:51";27133153;187,49;9,58;4,18;"2020-09-01";201,13
"2020-10-01 12:03:51";27136297;310,49;0;0;"2019-04-12";310,49
"2020-09-27 05:05:30";27136298;55,5;10,55;10,5;"2020-08-01";151,57
"2020-09-27 05:05:30";27136298;62,54;1,11;11,46;"2020-08-01";151,57
"2020-09-20 05:05:34";27135462;8,37;0,05;0;"2020-09-01";8,42
"2020-09-10 05:05:33";27135462;25;0;0;"2020-09-01";33,37
"2020-09-27 05:05:30";27102872;0;0,14;16,52;"2020-09-01";16,52
"2020-09-10 05:05:33";27031570;62,42;0;0;"2020-07-15";62,42
"2020-10-02 13:25:30";27100797;36,67;0,74;0;"2020-08-01";131,72
"2020-10-02 13:25:30";27100797;56,91;1,74;2,27;"2020-08-01";131,72
"2020-10-01 12:03:51";27102863;28,4;0,79;1,6;"2020-08-01";60,96
"2020-10-01 12:03:51";27102863;28,93;0,21;1,07;"2020-08-01";60,96
"2020-09-17 05:05:32";27101407;13,95;-35;0;"2020-09-01";13,95
"2020-09-10 05:05:33";27101407;94,6;0,05;67,28;"2020-09-01";175,83
"2020-10-01 10:10:32";27061648;1018,8;32,3;18,46;"2019-06-01";1069,56
"2020-10-01 12:03:51";27103707;5;0,2;0;"2020-07-29";58,2
"2020-10-01 12:03:51";27103707;5;0,2;0;"2020-07-29";58,2
"2020-10-01 12:03:51";27103707;5;0,19;0;"2020-07-29";58,2
"2020-09-24 11:05:27";27101197;34,45;3,48;2,14;"2020-09-01";40,05
"2020-10-01 12:03:51";27073745;23,34;3,31;0,57;"2020-02-01";27,22
"2020-10-01 12:03:51";27101622;7;0;0;"2019-07-16";1120,9
"2020-10-01 10:10:32";27101622;350;0;0;"2019-07-16";1120,9
"2020-09-23 16:56:04";27101622;100;0;0;"2019-07-16";1390,22
"2020-09-23 16:56:04";27101622;40;0;0;"2019-07-16";1390,22
"2020-09-20 05:05:34";27101622;45;0;0;"2019-07-16";1393,57
"2020-10-02 13:25:30";27102052;361,95;-34,28;97,77;"2020-09-01";459,72
"2020-10-01 12:03:51";27102653;36,97;0,72;0;"2020-08-01";199,31
"2020-10-01 12:03:51";27102653;128,41;2,69;30,52;"2020-08-01";199,31
"2020-10-01 12:03:51";27062707;55,38;4,36;3,97;"2020-09-01";63,71
"2020-09-24 11:05:27";27037692;194,93;3,54;0;"2020-08-25";198,35
"2020-09-10 05:05:33";27100603;0;6,98;0;"2020-09-01";6,98
"2020-09-24 11:05:27";27102061;70,51;1,17;14,01;"2020-09-01";85,63
"2020-09-14 17:47:18";27063136;94,19;0,12;0;"2020-09-01";94,19
"2020-09-10 05:05:33";27063136;100;0;0;"2020-09-01";194,19
"2020-09-12 05:05:32";27133152;116,06;-34,55;22,85;"2020-08-01";278,15
"2020-09-12 05:05:32";27133152;116,41;0,1;22,5;"2020-08-01";278,15
"2020-09-24 11:05:27";27151383;367,56;0;0;"2020-09-01";367,56
"2020-10-01 12:03:51";27133347;4,73;0,01;0;"2020-08-01";4,74
"2020-09-27 05:05:30";27133347;49,21;1,6;0;"2020-08-01";4,73
"2020-09-27 05:05:30";27133347;170,52;3,92;74,75;"2020-08-01";4,73
"2020-09-27 05:05:30";27134617;25,98;0,5;0;"2020-08-01";87,48
"2020-09-27 05:05:30";27134617;57,97;0,94;2,19;"2020-08-01";87,48
"2020-09-23 17:33:18";27072706;157,13;0;0;"2017-11-30";278,48
"2020-09-17 13:11:21";27072706;280,39;0;0;"2017-11-30";434,2
"2020-09-11 05:05:31";27073746;786,72;0;0;"2020-01-01";786,72
"2020-09-03 05:05:05";27032464;375,18;-27,17;0;"2016-07-01";8212,46
"2020-09-02 05:05:04";27037558;7,08;0,09;13,55;"2020-08-25";20,66
"2020-09-27 05:05:30";27135241;10,52;0,37;0;"2020-08-01";57,34
"2020-09-27 05:05:30";27135241;45,8;0,72;0;"2020-08-01";57,34
"2020-10-02 13:25:30";27134193;0;16,73;0;"2019-08-01";536,44
"2020-09-24 11:05:27";27135668;89,29;1,07;19,11;"2020-09-01";109,42
"2020-09-18 10:32:14";27134388;60,6;0,6;0;"2020-08-01";61,2
"2020-09-12 05:05:32";27135245;0,01;-35;0;"2020-07-01";0,01
"2020-10-01 12:03:51";27051941;993,53;0;0;"2019-06-14";993,53
"2020-09-18 10:32:14";27133983;131,94;5,41;14,06;"2020-09-01";151,41
"2020-10-01 12:03:51";27136311;68,6;4,46;1,29;"2020-08-01";170,64
"2020-10-01 12:03:51";27136311;87,33;6,41;2,55;"2020-08-01";170,64
"2020-09-17 13:11:21";27134608;91,48;0,09;7,93;"2020-09-01";99,41
"2020-09-17 05:05:32";27038296;81,12;0;0;"2020-02-01";81,12
"2020-09-23 16:56:04";27133163;38,63;6,03;0;"2020-02-01";440,34
"2020-09-23 16:56:04";27133163;38,63;5,28;0;"2020-02-01";440,34
"2020-09-23 16:56:04";27133163;38,63;4,41;0;"2020-02-01";440,34
"2020-09-23 16:56:04";27133163;448,25;83,83;0;"2020-02-01";440,34
"2020-10-01 12:03:51";27133165;19,12;0,34;0,88;"2020-09-01";20,34
"2020-09-23 16:56:04";27133146;60,33;4,73;2,51;"2020-03-01";415,95
"2020-09-03 05:05:05";27038727;92,87;0;0;"2020-07-01";123,19
"2020-10-01 12:03:51";27077111;0,43;0,01;0;"2020-08-01";40,97
"2020-10-01 12:03:51";27077111;40,3;0,23;0;"2020-08-01";40,97
"2020-09-18 10:32:14";27076301;100;0;0;"2018-06-18";619,56
"2020-10-02 13:25:30";27071479;177,74;9,4;72,26;"2020-08-01";513,64
"2020-10-02 13:25:30";27071479;181,07;4,54;68,93;"2020-08-01";513,64
"2020-09-18 10:32:14";27134407;27,03;0,28;2,97;"2020-09-01";30,28
"2020-10-06 18:05:54";27134408;200;5,37;0;"2020-09-01";205,25
"2020-09-24 11:05:27";27031768;68,3;9,03;5,93;"2019-03-01";709,21
"2020-09-24 11:05:27";27031768;0,01;-35;0;"2019-03-01";425,36
"2020-09-24 11:05:27";27031768;85,92;-24,14;7,36;"2019-03-01";425,36
"2020-09-24 11:05:27";27031768;86,63;-25,09;6,65;"2019-03-01";425,36
"2020-09-18 10:32:14";27075672;191,65;1,9;10,82;"2020-08-01";412,68
"2020-09-18 10:32:14";27075672;193,03;5,84;9,44;"2020-08-01";412,68
"2020-09-05 05:05:06";27052055;239,56;0,3;2,27;"2020-09-01";241,83
"2020-09-17 05:05:32";27101849;23,55;0,07;12,52;"2020-09-01";36,12
"2020-10-01 12:03:51";27102463;123,94;0,85;26,06;"2020-09-01";150,85
"2020-10-01 12:03:51";27100607;49,9;1,28;0;"2020-08-01";103,47
"2020-10-01 12:03:51";27100607;52,03;0,33;0;"2020-08-01";103,47
"2020-09-24 11:05:27";27073128;78,33;1,27;18,08;"2020-08-01";203,08
"2020-09-24 11:05:27";27073128;85,26;0,46;19,68;"2020-08-01";203,08
